letter_id,offer_or_rejection,job,start_date,next_steps,rejection_date,denial_reason
8738,Rejection,Professor,2022-08-28 13:32:33,Awaiting Response,2019-06-01 20:41:16,Incomplete Application
8739,Rejection,Associate Professor,2000-07-28 03:14:53,Awaiting Response,2013-02-19 15:25:12,Position Filled
8740,Offer,Associate Professor,2020-04-25 21:25:41,Awaiting Response,2015-08-11 00:07:11,Incomplete Application
8741,Offer,Professor,2014-09-01 15:22:17,Awaiting Response,2018-05-18 02:55:05,Position Filled
8742,Rejection,Associate Professor,2008-04-17 02:55:48,Awaiting Response,2010-01-01 14:05:29,Incomplete Application
8743,Offer,Associate Professor,2008-04-18 03:06:50,Awaiting Response,2003-08-06 00:57:50,Incomplete Application
8744,Rejection,Associate Professor,2010-03-17 17:58:55,Awaiting Response,2015-06-20 03:42:26,Position Filled
8745,Rejection,Professor,2007-10-13 09:58:36,Awaiting Response,2007-01-22 10:49:52,Incomplete Application
8746,Offer,Associate Professor,2007-07-24 17:12:02,Awaiting Response,2014-06-18 21:43:30,Position Filled
8747,Offer,Professor,2014-01-12 08:12:32,Awaiting Response,2018-05-18 18:21:04,Not Qualified
8748,Rejection,Assistant Professor,2003-11-20 13:50:17,Awaiting Response,2006-08-26 08:42:50,Incomplete Application
8749,Rejection,Associate Professor,2015-08-25 20:41:54,Awaiting Response,2018-11-15 07:05:04,Incomplete Application
8750,Rejection,Assistant Professor,2002-02-13 04:52:21,Awaiting Response,2010-07-01 10:18:10,Not Qualified
8751,Offer,Professor,2007-01-17 00:06:15,Awaiting Response,2007-01-24 06:21:04,Incomplete Application
8752,Rejection,Associate Professor,2011-07-24 01:04:25,Awaiting Response,2009-02-11 18:07:05,Incomplete Application
8753,Offer,Professor,2003-02-09 22:31:23,Awaiting Response,2004-11-13 08:19:33,Position Filled
8754,Rejection,Assistant Professor,2003-03-03 23:11:42,Awaiting Response,2001-11-13 12:01:48,Not Qualified
8755,Offer,Professor,2022-03-01 09:57:56,Awaiting Response,2019-10-19 11:34:39,Not Qualified
8756,Rejection,Associate Professor,2003-08-26 17:26:36,Awaiting Response,2010-05-18 12:27:20,Incomplete Application
8757,Offer,Associate Professor,2016-06-13 15:52:16,Awaiting Response,2001-07-18 05:12:58,Incomplete Application
8758,Offer,Assistant Professor,2015-03-08 13:59:42,Awaiting Response,2011-03-15 10:09:40,Position Filled
8759,Offer,Associate Professor,2021-07-23 08:27:00,Awaiting Response,2000-11-11 02:03:32,Incomplete Application
8760,Rejection,Assistant Professor,2009-04-10 20:31:43,Awaiting Response,2011-05-13 05:16:31,Not Qualified
8761,Offer,Associate Professor,2015-02-07 10:03:22,Awaiting Response,2017-06-01 05:13:21,Incomplete Application
8762,Offer,Associate Professor,2015-06-25 12:04:01,Awaiting Response,2001-04-28 12:05:54,Not Qualified
8763,Rejection,Professor,2013-03-21 10:12:28,Awaiting Response,2006-04-15 09:56:45,Not Qualified
8764,Offer,Professor,2016-05-06 10:48:10,Awaiting Response,2003-04-15 21:50:07,Incomplete Application
8765,Rejection,Assistant Professor,2019-07-11 05:22:40,Awaiting Response,2007-06-27 15:28:48,Incomplete Application
8766,Rejection,Assistant Professor,2013-12-03 03:59:43,Awaiting Response,2017-12-18 19:20:45,Position Filled
8767,Rejection,Associate Professor,2007-01-23 01:41:51,Awaiting Response,2019-11-22 04:39:21,Incomplete Application
8768,Rejection,Associate Professor,2020-12-10 11:36:12,Awaiting Response,2018-01-18 05:43:04,Incomplete Application
8769,Rejection,Professor,2010-05-19 19:31:24,Awaiting Response,2000-06-10 01:26:34,Incomplete Application
8770,Rejection,Associate Professor,2022-01-23 20:42:17,Awaiting Response,2006-02-05 14:01:21,Not Qualified
8771,Rejection,Professor,2001-05-25 03:46:32,Awaiting Response,2012-12-17 08:28:03,Position Filled
8772,Offer,Assistant Professor,2015-03-11 03:52:47,Awaiting Response,2018-06-13 16:31:29,Not Qualified
8773,Offer,Associate Professor,2019-12-15 09:20:22,Awaiting Response,2008-08-19 20:29:17,Not Qualified
8774,Rejection,Professor,2019-02-05 14:25:13,Awaiting Response,2014-10-10 12:36:50,Not Qualified
8775,Offer,Professor,2014-06-04 20:36:51,Awaiting Response,2010-08-01 13:50:36,Position Filled
8776,Rejection,Associate Professor,2004-06-13 20:54:03,Awaiting Response,2020-04-18 02:08:11,Position Filled
8777,Offer,Professor,2018-03-22 23:32:13,Awaiting Response,2006-04-24 11:08:10,Position Filled
8778,Offer,Professor,2020-05-02 11:51:37,Awaiting Response,2005-12-07 10:07:23,Position Filled
8779,Offer,Associate Professor,2016-03-08 13:25:50,Awaiting Response,2014-04-20 23:18:28,Not Qualified
8780,Rejection,Professor,2013-03-23 14:35:13,Awaiting Response,2001-09-06 14:10:39,Not Qualified
8781,Rejection,Associate Professor,2023-11-18 11:17:39,Awaiting Response,2015-06-11 12:15:35,Not Qualified
8782,Offer,Professor,2000-12-20 13:20:34,Awaiting Response,2008-12-16 07:07:33,Position Filled
8783,Offer,Associate Professor,2004-08-21 19:57:27,Awaiting Response,2004-05-22 09:02:06,Not Qualified
8784,Offer,Associate Professor,2010-07-24 21:34:46,Awaiting Response,2000-06-16 21:55:01,Incomplete Application
8785,Rejection,Professor,2000-02-21 23:27:48,Awaiting Response,2006-05-21 09:01:31,Incomplete Application
8786,Offer,Associate Professor,2007-01-07 04:37:24,Awaiting Response,2011-06-19 00:58:39,Not Qualified
8787,Rejection,Professor,2018-10-27 16:07:27,Awaiting Response,2021-04-05 08:05:25,Incomplete Application
8788,Offer,Assistant Professor,2013-02-16 01:57:47,Awaiting Response,2006-05-03 20:12:13,Not Qualified
8789,Offer,Associate Professor,2018-05-21 20:07:29,Awaiting Response,2007-12-16 05:39:45,Position Filled
8790,Offer,Professor,2018-06-13 01:34:28,Awaiting Response,2010-11-20 21:06:54,Position Filled
8791,Rejection,Assistant Professor,2015-10-03 12:19:41,Awaiting Response,2007-07-13 09:55:02,Position Filled
8792,Rejection,Associate Professor,2010-11-14 06:21:55,Awaiting Response,2018-04-26 14:01:16,Position Filled
8793,Rejection,Associate Professor,2005-02-17 12:47:24,Awaiting Response,2004-02-26 06:24:04,Not Qualified
8794,Offer,Assistant Professor,2000-03-09 03:09:01,Awaiting Response,2006-10-27 22:47:51,Position Filled
8795,Rejection,Professor,2008-05-16 09:02:00,Awaiting Response,2005-10-17 19:10:51,Not Qualified
8796,Rejection,Associate Professor,2013-10-03 12:37:50,Awaiting Response,2004-02-16 14:13:07,Position Filled
8797,Offer,Assistant Professor,2017-07-21 01:26:26,Awaiting Response,2019-05-03 17:50:24,Incomplete Application
8798,Rejection,Professor,2019-04-27 15:19:52,Awaiting Response,2003-02-02 18:17:31,Not Qualified
8799,Rejection,Associate Professor,2003-07-16 17:29:33,Awaiting Response,2016-06-26 23:03:54,Position Filled
8800,Rejection,Associate Professor,2000-10-05 13:29:25,Awaiting Response,2013-07-02 21:47:08,Not Qualified
8801,Offer,Professor,2002-10-20 11:43:00,Awaiting Response,2022-02-07 13:19:21,Not Qualified
8802,Offer,Professor,2002-03-23 04:17:25,Awaiting Response,2013-09-20 03:24:47,Not Qualified
8803,Rejection,Professor,2008-10-15 08:32:31,Awaiting Response,2018-09-18 14:51:05,Position Filled
8804,Offer,Professor,2002-11-12 01:16:55,Awaiting Response,2023-06-27 11:46:51,Incomplete Application
8805,Rejection,Professor,2015-12-16 07:04:37,Awaiting Response,2014-10-08 10:31:34,Incomplete Application
8806,Rejection,Associate Professor,2011-10-21 07:22:06,Awaiting Response,2023-08-08 02:34:06,Position Filled
8807,Offer,Assistant Professor,2015-03-12 03:34:19,Awaiting Response,2004-02-14 20:12:48,Position Filled
8808,Rejection,Assistant Professor,2001-12-21 17:28:27,Awaiting Response,2007-10-21 16:43:43,Not Qualified
8809,Offer,Associate Professor,2006-04-11 03:10:14,Awaiting Response,2014-02-15 09:50:05,Incomplete Application
8810,Offer,Associate Professor,2005-04-21 14:05:47,Awaiting Response,2000-10-23 14:25:26,Incomplete Application
8811,Offer,Associate Professor,2017-07-26 17:12:48,Awaiting Response,2003-10-23 17:14:29,Position Filled
8812,Rejection,Assistant Professor,2003-09-16 02:48:38,Awaiting Response,2004-03-08 03:16:49,Incomplete Application
8813,Rejection,Professor,2019-08-04 22:30:47,Awaiting Response,2023-08-03 23:45:39,Position Filled
8814,Rejection,Professor,2020-09-11 03:16:14,Awaiting Response,2007-02-11 01:21:58,Incomplete Application
8815,Rejection,Assistant Professor,2009-08-15 01:02:07,Awaiting Response,2021-11-22 23:31:59,Incomplete Application
8816,Rejection,Professor,2018-02-05 08:11:04,Awaiting Response,2008-08-14 20:05:40,Position Filled
8817,Offer,Assistant Professor,2018-08-05 19:09:50,Awaiting Response,2007-04-15 20:57:32,Not Qualified
8818,Offer,Associate Professor,2005-07-27 19:40:49,Awaiting Response,2001-12-26 05:06:48,Position Filled
8819,Rejection,Associate Professor,2007-12-19 22:20:55,Awaiting Response,2016-09-07 19:28:21,Incomplete Application
8820,Offer,Assistant Professor,2019-04-27 05:00:15,Awaiting Response,2008-12-02 09:01:08,Incomplete Application
8821,Offer,Professor,2005-01-23 17:32:18,Awaiting Response,2002-01-18 14:47:51,Position Filled
8822,Rejection,Assistant Professor,2011-09-21 19:30:42,Awaiting Response,2012-07-04 05:57:36,Position Filled
8823,Offer,Associate Professor,2014-07-12 21:41:54,Awaiting Response,2012-02-19 20:43:53,Incomplete Application
8824,Rejection,Assistant Professor,2017-05-17 21:06:03,Awaiting Response,2017-02-28 15:35:09,Incomplete Application
8825,Offer,Associate Professor,2013-03-17 23:07:39,Awaiting Response,2003-05-05 01:00:03,Incomplete Application
8826,Rejection,Associate Professor,2022-02-11 08:56:59,Awaiting Response,2003-02-05 10:58:36,Position Filled
8827,Rejection,Assistant Professor,2019-04-15 12:52:07,Awaiting Response,2012-10-09 22:22:38,Incomplete Application
8828,Offer,Professor,2020-04-27 10:28:38,Awaiting Response,2019-06-18 14:00:20,Not Qualified
8829,Rejection,Professor,2016-07-19 07:20:21,Awaiting Response,2023-09-13 02:44:09,Position Filled
8830,Rejection,Assistant Professor,2002-10-28 20:49:55,Awaiting Response,2017-04-06 21:31:59,Position Filled
8831,Rejection,Assistant Professor,2022-07-19 08:02:04,Awaiting Response,2016-04-21 07:02:52,Incomplete Application
8832,Offer,Professor,2022-02-01 06:33:17,Awaiting Response,2018-06-01 06:40:30,Not Qualified
8833,Rejection,Professor,2018-04-12 19:15:53,Awaiting Response,2010-03-13 05:09:45,Position Filled
8834,Offer,Assistant Professor,2016-09-18 06:46:59,Awaiting Response,2021-10-05 16:02:58,Position Filled
8835,Offer,Associate Professor,2012-03-23 12:14:54,Awaiting Response,2013-08-24 16:36:13,Incomplete Application
8836,Rejection,Professor,2011-04-28 13:09:13,Awaiting Response,2006-06-17 19:18:23,Position Filled
8837,Offer,Professor,2005-06-07 18:58:18,Awaiting Response,2013-03-08 06:09:55,Position Filled
8838,Rejection,Assistant Professor,2012-05-27 01:43:11,Awaiting Response,2017-02-25 08:56:12,Not Qualified
8839,Offer,Professor,2012-05-24 04:31:12,Awaiting Response,2018-08-20 00:35:38,Incomplete Application
8840,Offer,Professor,2013-12-22 04:12:56,Awaiting Response,2021-09-16 15:02:27,Not Qualified
8841,Rejection,Assistant Professor,2010-12-23 15:01:55,Awaiting Response,2008-06-07 20:44:09,Position Filled
8842,Offer,Professor,2006-05-25 20:06:16,Awaiting Response,2001-02-28 21:35:31,Position Filled
8843,Offer,Assistant Professor,2019-02-15 04:40:14,Awaiting Response,2003-04-23 03:21:43,Incomplete Application
8844,Rejection,Associate Professor,2018-10-27 10:36:21,Awaiting Response,2020-03-08 10:42:15,Not Qualified
8845,Rejection,Assistant Professor,2004-11-05 09:23:22,Awaiting Response,2013-03-04 11:54:10,Incomplete Application
8846,Offer,Professor,2020-07-20 19:48:45,Awaiting Response,2005-02-20 05:57:49,Incomplete Application
8847,Rejection,Associate Professor,2006-02-25 20:26:09,Awaiting Response,2008-04-13 13:07:17,Not Qualified
8848,Rejection,Assistant Professor,2006-06-21 19:16:45,Awaiting Response,2015-02-18 13:26:09,Position Filled
8849,Offer,Professor,2001-07-03 09:46:33,Awaiting Response,2015-10-23 23:12:29,Incomplete Application
8850,Offer,Associate Professor,2006-02-24 02:46:28,Awaiting Response,2006-01-21 01:05:03,Not Qualified
8851,Rejection,Professor,2012-01-02 23:41:36,Awaiting Response,2006-10-26 07:54:59,Not Qualified
8852,Offer,Associate Professor,2005-06-08 23:35:58,Awaiting Response,2017-02-28 12:38:33,Position Filled
8853,Offer,Assistant Professor,2018-07-18 02:20:21,Awaiting Response,2009-10-09 09:52:50,Position Filled
8854,Rejection,Professor,2008-08-22 20:04:20,Awaiting Response,2006-06-03 04:07:07,Position Filled
8855,Rejection,Professor,2021-05-11 04:14:26,Awaiting Response,2001-02-20 15:40:58,Incomplete Application
8856,Rejection,Professor,2013-02-25 00:52:14,Awaiting Response,2022-10-14 19:19:00,Incomplete Application
8857,Offer,Professor,2023-05-09 15:27:06,Awaiting Response,2004-10-05 02:21:12,Position Filled
8858,Offer,Associate Professor,2010-05-01 17:23:53,Awaiting Response,2020-09-20 19:51:51,Position Filled
8859,Offer,Associate Professor,2000-12-23 19:32:40,Awaiting Response,2015-05-06 00:54:12,Not Qualified
8860,Offer,Professor,2000-01-12 15:01:56,Awaiting Response,2001-07-23 16:41:32,Position Filled
8861,Rejection,Professor,2017-10-04 21:29:53,Awaiting Response,2009-07-23 22:58:43,Incomplete Application
8862,Offer,Associate Professor,2002-01-17 16:49:15,Awaiting Response,2009-08-12 11:18:44,Incomplete Application
8863,Rejection,Assistant Professor,2009-02-12 19:33:09,Awaiting Response,2016-06-15 23:56:29,Position Filled
8864,Offer,Associate Professor,2000-11-28 16:50:02,Awaiting Response,2011-07-14 07:04:16,Position Filled
8865,Rejection,Associate Professor,2018-04-07 16:41:35,Awaiting Response,2010-12-22 18:30:14,Position Filled
8866,Rejection,Assistant Professor,2012-03-23 14:29:24,Awaiting Response,2002-05-17 11:05:01,Incomplete Application
8867,Offer,Professor,2012-09-16 14:12:02,Awaiting Response,2000-02-10 05:55:17,Not Qualified
8868,Rejection,Assistant Professor,2000-09-25 06:39:51,Awaiting Response,2002-09-14 18:47:51,Position Filled
8869,Offer,Associate Professor,2016-02-18 22:29:46,Awaiting Response,2019-01-26 08:30:19,Not Qualified
8870,Offer,Professor,2003-12-28 21:11:23,Awaiting Response,2002-02-07 15:49:12,Position Filled
8871,Rejection,Associate Professor,2011-02-06 00:28:58,Awaiting Response,2019-10-03 21:59:07,Not Qualified
8872,Offer,Professor,2004-04-27 09:55:45,Awaiting Response,2021-06-22 14:20:26,Position Filled
8873,Offer,Professor,2012-01-18 20:44:33,Awaiting Response,2018-04-18 17:15:27,Incomplete Application
8874,Rejection,Professor,2011-02-15 17:43:14,Awaiting Response,2011-06-08 12:23:14,Position Filled
8875,Rejection,Associate Professor,2006-09-05 02:52:23,Awaiting Response,2022-07-05 08:02:23,Position Filled
8876,Offer,Professor,2003-11-24 22:04:54,Awaiting Response,2008-07-27 09:45:14,Not Qualified
8877,Offer,Assistant Professor,2022-02-07 21:49:14,Awaiting Response,2001-11-21 22:10:53,Not Qualified
8878,Offer,Professor,2023-08-14 11:41:25,Awaiting Response,2013-12-08 05:04:25,Incomplete Application
8879,Offer,Assistant Professor,2020-02-07 19:35:28,Awaiting Response,2008-04-18 01:26:45,Incomplete Application
8880,Offer,Assistant Professor,2011-05-07 21:13:07,Awaiting Response,2011-03-13 01:13:54,Position Filled
8881,Offer,Assistant Professor,2022-12-22 06:05:23,Awaiting Response,2022-09-25 23:42:59,Not Qualified
8882,Rejection,Assistant Professor,2016-05-25 15:35:21,Awaiting Response,2003-12-27 01:50:09,Incomplete Application
8883,Offer,Assistant Professor,2013-10-07 15:17:27,Awaiting Response,2020-08-22 16:02:13,Not Qualified
8884,Offer,Professor,2012-05-12 10:07:30,Awaiting Response,2022-05-28 14:01:15,Not Qualified
8885,Offer,Professor,2010-01-04 10:56:00,Awaiting Response,2000-08-21 14:46:36,Position Filled
8886,Rejection,Assistant Professor,2007-07-04 08:58:47,Awaiting Response,2021-02-17 18:24:01,Incomplete Application
8887,Rejection,Professor,2011-05-28 21:32:00,Awaiting Response,2013-02-01 04:24:04,Incomplete Application
8888,Offer,Associate Professor,2005-05-28 02:39:56,Awaiting Response,2007-05-27 04:31:21,Position Filled
8889,Rejection,Associate Professor,2022-02-20 15:47:39,Awaiting Response,2020-06-02 23:45:03,Incomplete Application
8890,Rejection,Professor,2011-09-28 04:36:45,Awaiting Response,2008-06-13 01:55:29,Not Qualified
8891,Rejection,Assistant Professor,2011-08-01 23:45:20,Awaiting Response,2002-12-12 17:49:32,Not Qualified
8892,Rejection,Professor,2000-02-21 04:28:19,Awaiting Response,2009-11-25 15:42:54,Position Filled
8893,Rejection,Professor,2013-02-05 01:46:53,Awaiting Response,2010-01-18 13:43:01,Position Filled
8894,Offer,Assistant Professor,2012-10-24 21:32:50,Awaiting Response,2017-04-12 14:03:04,Incomplete Application
8895,Rejection,Associate Professor,2017-12-15 12:49:59,Awaiting Response,2007-11-12 21:31:45,Incomplete Application
8896,Rejection,Professor,2014-08-18 12:10:51,Awaiting Response,2005-01-17 14:31:55,Not Qualified
8897,Rejection,Associate Professor,2006-06-09 16:49:03,Awaiting Response,2022-01-27 08:38:45,Position Filled
8898,Rejection,Assistant Professor,2022-07-17 00:37:03,Awaiting Response,2009-06-13 00:21:25,Incomplete Application
8899,Rejection,Associate Professor,2001-07-10 17:59:09,Awaiting Response,2019-05-15 21:04:56,Incomplete Application
8900,Offer,Assistant Professor,2001-02-27 08:23:04,Awaiting Response,2015-04-15 17:31:40,Not Qualified
8901,Rejection,Assistant Professor,2014-03-06 12:52:02,Awaiting Response,2023-07-20 14:18:18,Not Qualified
8902,Rejection,Assistant Professor,2005-07-18 20:59:24,Awaiting Response,2008-02-15 13:37:09,Incomplete Application
8903,Rejection,Associate Professor,2015-09-17 07:03:13,Awaiting Response,2009-02-02 07:16:54,Incomplete Application
8904,Rejection,Associate Professor,2006-11-09 00:52:02,Awaiting Response,2015-09-20 14:16:46,Incomplete Application
8905,Offer,Associate Professor,2014-01-04 14:17:49,Awaiting Response,2013-08-13 10:37:18,Incomplete Application
8906,Rejection,Assistant Professor,2008-08-28 06:30:48,Awaiting Response,2022-03-12 08:39:40,Not Qualified
8907,Offer,Associate Professor,2019-08-22 02:28:30,Awaiting Response,2020-08-28 10:00:53,Incomplete Application
8908,Offer,Professor,2012-07-22 06:25:36,Awaiting Response,2008-12-09 18:45:15,Incomplete Application
8909,Offer,Associate Professor,2000-09-01 19:32:16,Awaiting Response,2006-11-10 13:18:37,Not Qualified
8910,Offer,Professor,2005-09-06 02:02:19,Awaiting Response,2021-07-20 13:55:24,Incomplete Application
8911,Offer,Associate Professor,2016-10-22 16:12:34,Awaiting Response,2018-04-03 15:07:08,Not Qualified
8912,Rejection,Assistant Professor,2021-09-23 16:01:03,Awaiting Response,2019-02-18 07:48:08,Position Filled
8913,Rejection,Associate Professor,2009-06-27 12:31:46,Awaiting Response,2003-05-19 19:57:07,Incomplete Application
8914,Rejection,Assistant Professor,2013-07-22 17:02:07,Awaiting Response,2020-07-05 20:38:28,Position Filled
8915,Offer,Associate Professor,2015-05-15 21:51:50,Awaiting Response,2020-08-04 20:42:01,Incomplete Application
8916,Rejection,Assistant Professor,2008-04-04 20:05:38,Awaiting Response,2022-03-04 23:14:31,Position Filled
8917,Rejection,Assistant Professor,2006-02-17 04:32:41,Awaiting Response,2020-03-10 17:29:41,Position Filled
8918,Offer,Assistant Professor,2007-09-26 10:18:49,Awaiting Response,2002-06-02 08:30:06,Incomplete Application
8919,Rejection,Professor,2003-01-12 01:39:28,Awaiting Response,2013-12-04 10:30:33,Position Filled
8920,Rejection,Assistant Professor,2002-10-27 00:53:56,Awaiting Response,2011-11-07 12:57:59,Position Filled
8921,Offer,Assistant Professor,2001-04-10 15:28:01,Awaiting Response,2017-09-05 16:29:40,Incomplete Application
8922,Offer,Associate Professor,2005-02-27 09:52:27,Awaiting Response,2020-07-08 03:46:30,Position Filled
8923,Rejection,Associate Professor,2007-10-15 22:16:36,Awaiting Response,2014-01-04 22:55:12,Position Filled
8924,Rejection,Assistant Professor,2021-03-11 14:13:26,Awaiting Response,2023-10-25 22:15:55,Incomplete Application
8925,Rejection,Professor,2016-07-11 20:42:00,Awaiting Response,2012-05-01 21:53:41,Incomplete Application
8926,Offer,Associate Professor,2019-05-20 09:35:57,Awaiting Response,2018-06-04 21:20:31,Position Filled
8927,Offer,Associate Professor,2004-01-17 11:57:14,Awaiting Response,2002-09-19 17:08:20,Incomplete Application
8928,Rejection,Assistant Professor,2020-06-21 10:40:14,Awaiting Response,2004-04-25 10:03:04,Position Filled
8929,Rejection,Assistant Professor,2013-05-09 22:19:51,Awaiting Response,2020-09-21 14:09:02,Not Qualified
8930,Offer,Associate Professor,2008-02-05 01:05:40,Awaiting Response,2007-05-26 19:32:15,Not Qualified
8931,Rejection,Assistant Professor,2006-07-12 07:58:11,Awaiting Response,2014-03-05 23:52:23,Incomplete Application
8932,Offer,Associate Professor,2020-11-28 13:09:01,Awaiting Response,2005-10-15 11:38:20,Position Filled
8933,Offer,Professor,2013-01-17 19:16:07,Awaiting Response,2023-03-16 18:25:47,Incomplete Application
8934,Offer,Associate Professor,2003-04-28 14:44:50,Awaiting Response,2004-09-23 08:25:38,Incomplete Application
8935,Rejection,Associate Professor,2014-11-04 06:47:29,Awaiting Response,2003-10-06 21:51:03,Incomplete Application
8936,Rejection,Associate Professor,2012-11-24 10:44:29,Awaiting Response,2011-11-10 12:24:41,Position Filled
8937,Offer,Assistant Professor,2006-01-27 22:09:59,Awaiting Response,2023-09-27 00:45:48,Position Filled
8938,Offer,Assistant Professor,2020-07-28 02:17:29,Awaiting Response,2005-11-21 21:57:23,Position Filled
8939,Rejection,Professor,2015-07-10 10:29:05,Awaiting Response,2018-10-05 02:56:06,Incomplete Application
8940,Offer,Assistant Professor,2006-08-26 18:52:33,Awaiting Response,2000-05-03 21:39:54,Position Filled
8941,Offer,Assistant Professor,2001-12-04 14:43:20,Awaiting Response,2005-03-17 05:56:59,Position Filled
8942,Offer,Associate Professor,2011-06-03 04:31:13,Awaiting Response,2002-05-26 16:53:47,Not Qualified
8943,Offer,Assistant Professor,2021-07-15 11:02:36,Awaiting Response,2010-09-07 22:31:01,Not Qualified
8944,Offer,Associate Professor,2009-03-23 13:22:39,Awaiting Response,2023-10-14 06:21:01,Incomplete Application
8945,Rejection,Professor,2004-08-26 19:29:22,Awaiting Response,2023-11-13 08:18:15,Position Filled
8946,Offer,Assistant Professor,2018-01-13 16:06:56,Awaiting Response,2004-01-01 16:21:55,Position Filled
8947,Offer,Professor,2014-10-19 11:07:25,Awaiting Response,2008-03-27 13:50:12,Incomplete Application
8948,Rejection,Professor,2022-06-16 19:13:43,Awaiting Response,2015-04-14 00:17:41,Not Qualified
8949,Offer,Associate Professor,2011-02-03 17:33:29,Awaiting Response,2008-12-24 14:39:12,Not Qualified
8950,Offer,Professor,2011-07-01 13:50:37,Awaiting Response,2019-05-24 13:41:09,Not Qualified
8951,Rejection,Associate Professor,2004-07-25 04:21:46,Awaiting Response,2001-09-14 20:55:53,Position Filled
8952,Rejection,Professor,2011-11-01 13:06:46,Awaiting Response,2021-05-25 13:17:39,Position Filled
8953,Rejection,Professor,2021-04-25 20:13:53,Awaiting Response,2003-09-19 00:48:37,Position Filled
8954,Rejection,Assistant Professor,2015-07-26 06:27:23,Awaiting Response,2006-01-17 17:12:20,Not Qualified
8955,Rejection,Professor,2002-10-08 15:18:10,Awaiting Response,2014-05-07 07:37:11,Not Qualified
8956,Offer,Associate Professor,2000-04-14 07:55:56,Awaiting Response,2009-08-22 11:45:03,Not Qualified
8957,Rejection,Professor,2008-10-14 00:38:54,Awaiting Response,2001-04-26 12:55:02,Position Filled
8958,Rejection,Assistant Professor,2018-03-07 22:46:52,Awaiting Response,2006-07-04 22:55:06,Not Qualified
8959,Offer,Assistant Professor,2022-02-13 09:39:16,Awaiting Response,2023-07-12 13:48:53,Incomplete Application
8960,Offer,Associate Professor,2014-12-18 04:21:55,Awaiting Response,2010-10-09 16:37:39,Not Qualified
8961,Rejection,Professor,2006-10-22 22:27:08,Awaiting Response,2019-03-25 14:07:48,Position Filled
8962,Rejection,Associate Professor,2013-01-22 08:06:14,Awaiting Response,2015-07-27 23:25:44,Not Qualified
8963,Offer,Professor,2016-12-09 13:51:36,Awaiting Response,2004-12-18 13:10:08,Not Qualified
8964,Offer,Assistant Professor,2014-12-23 17:13:31,Awaiting Response,2013-11-06 07:29:35,Not Qualified
8965,Rejection,Professor,2019-09-09 04:44:45,Awaiting Response,2013-07-13 05:43:41,Incomplete Application
8966,Offer,Assistant Professor,2014-08-14 03:13:09,Awaiting Response,2008-01-06 01:50:24,Position Filled
8967,Rejection,Associate Professor,2010-09-02 01:07:24,Awaiting Response,2022-07-04 07:53:33,Position Filled
8968,Rejection,Professor,2018-08-26 01:32:39,Awaiting Response,2018-09-01 14:05:12,Incomplete Application
8969,Rejection,Associate Professor,2020-08-07 15:31:13,Awaiting Response,2014-08-07 11:19:44,Position Filled
8970,Offer,Professor,2005-04-13 12:17:08,Awaiting Response,2017-02-28 08:07:24,Not Qualified
8971,Offer,Professor,2020-04-06 19:40:49,Awaiting Response,2007-09-05 16:11:23,Incomplete Application
8972,Offer,Assistant Professor,2015-11-13 06:39:29,Awaiting Response,2020-04-27 14:25:20,Position Filled
8973,Rejection,Professor,2002-05-28 12:36:28,Awaiting Response,2021-05-03 12:17:03,Position Filled
8974,Rejection,Assistant Professor,2023-12-18 05:23:16,Awaiting Response,2007-06-22 20:55:05,Not Qualified
8975,Rejection,Associate Professor,2000-05-18 15:27:54,Awaiting Response,2013-12-27 03:25:11,Incomplete Application
8976,Rejection,Associate Professor,2013-12-01 04:26:00,Awaiting Response,2018-08-25 12:34:25,Position Filled
8977,Offer,Professor,2013-11-02 16:06:31,Awaiting Response,2014-02-24 15:44:21,Incomplete Application
8978,Offer,Professor,2018-09-17 16:41:40,Awaiting Response,2022-02-20 23:44:15,Not Qualified
8979,Rejection,Assistant Professor,2013-02-27 21:47:37,Awaiting Response,2006-08-22 02:15:14,Incomplete Application
8980,Rejection,Professor,2006-04-11 06:26:24,Awaiting Response,2001-03-12 02:22:10,Position Filled
8981,Rejection,Assistant Professor,2007-09-15 14:50:18,Awaiting Response,2011-08-01 15:51:56,Incomplete Application
8982,Rejection,Professor,2008-05-23 02:57:53,Awaiting Response,2006-04-01 23:45:14,Not Qualified
8983,Rejection,Associate Professor,2008-04-25 20:19:01,Awaiting Response,2002-11-03 06:52:28,Position Filled
8984,Offer,Associate Professor,2008-01-25 23:58:30,Awaiting Response,2019-12-11 16:08:31,Position Filled
8985,Rejection,Assistant Professor,2022-01-15 06:50:22,Awaiting Response,2016-01-27 14:56:10,Incomplete Application
8986,Offer,Assistant Professor,2008-02-12 17:54:12,Awaiting Response,2020-05-08 01:56:24,Position Filled
8987,Offer,Associate Professor,2009-05-24 11:04:24,Awaiting Response,2016-10-11 17:19:10,Position Filled
8988,Rejection,Assistant Professor,2018-12-20 21:06:51,Awaiting Response,2009-02-20 00:28:47,Position Filled
8989,Offer,Professor,2009-08-23 12:02:34,Awaiting Response,2006-02-28 16:11:16,Incomplete Application
8990,Offer,Associate Professor,2011-04-18 19:31:56,Awaiting Response,2001-09-19 14:50:16,Position Filled
8991,Offer,Associate Professor,2015-10-20 21:04:15,Awaiting Response,2006-11-21 13:53:06,Position Filled
8992,Offer,Associate Professor,2020-05-25 05:33:09,Awaiting Response,2012-07-20 18:07:15,Incomplete Application
